label,mf_thresh,ef_thresh,mf_extra_pct,ef_extra_pct,cfd_entry_thresh,total_injected_usd,total_gold_deployed,final_oz,avg_cost_usd,last_price,gold_value_usd,dca_cash_usd,cfd_capital_usd,total_assets_usd,total_return_usd,return_pct,n_buys,n_weekly_buys,n_mod_fear_buys,n_ext_fear_buys,n_sells,total_sell_proceeds,cfd_n_trades,cfd_n_tp,cfd_n_sl,cfd_win_rate_pct,cfd_pnl_usd
mf35_ef15_mp0.75_ep15.0_cfd30,35,15,0.75,15.0,30,13000.0,9665.25,2.562,2226.02,4319.19,11065.85,6562.13,1000.0,18627.98,5627.98,43.29,314,226,77,11,41,4227.38,0,0,0,,0.0
mf40_ef15_mp1.00_ep10.0_cfd40,40,15,1.0,10.0,40,13000.0,9640.72,2.5603,2223.53,4319.19,11058.34,6567.41,1000.0,18625.75,5625.75,43.27,314,212,91,11,41,4208.13,0,0,0,,0.0
mf40_ef15_mp1.00_ep10.0_cfd35,40,15,1.0,10.0,35,13000.0,9640.72,2.5603,2223.53,4319.19,11058.34,6567.41,1000.0,18625.75,5625.75,43.27,314,212,91,11,41,4208.13,0,0,0,,0.0
mf40_ef15_mp1.00_ep10.0_cfd30,40,15,1.0,10.0,30,13000.0,9640.72,2.5603,2223.53,4319.19,11058.34,6567.41,1000.0,18625.75,5625.75,43.27,314,212,91,11,41,4208.13,0,0,0,,0.0
mf40_ef15_mp1.00_ep10.0_cfd25,40,15,1.0,10.0,25,13000.0,9640.72,2.5603,2223.53,4319.19,11058.34,6567.41,1000.0,18625.75,5625.75,43.27,314,212,91,11,41,4208.13,0,0,0,,0.0
mf40_ef15_mp0.75_ep10.0_cfd20,40,15,0.75,10.0,20,13000.0,9120.74,2.4213,2212.37,4319.19,10458.24,6914.55,1208.6,18581.4,5581.4,42.93,314,212,91,11,41,4035.29,8,2,6,25.0,208.6
mf40_ef15_mp0.75_ep12.5_cfd40,40,15,0.75,12.5,40,13000.0,9539.2,2.5247,2218.96,4319.19,10904.66,6666.11,1000.0,18570.77,5570.77,42.85,314,212,91,11,41,4205.31,0,0,0,,0.0
mf40_ef15_mp0.75_ep12.5_cfd30,40,15,0.75,12.5,30,13000.0,9539.2,2.5247,2218.96,4319.19,10904.66,6666.11,1000.0,18570.77,5570.77,42.85,314,212,91,11,41,4205.31,0,0,0,,0.0
mf40_ef15_mp0.75_ep12.5_cfd25,40,15,0.75,12.5,25,13000.0,9539.2,2.5247,2218.96,4319.19,10904.66,6666.11,1000.0,18570.77,5570.77,42.85,314,212,91,11,41,4205.31,0,0,0,,0.0
mf40_ef15_mp0.75_ep12.5_cfd35,40,15,0.75,12.5,35,13000.0,9539.2,2.5247,2218.96,4319.19,10904.66,6666.11,1000.0,18570.77,5570.77,42.85,314,212,91,11,41,4205.31,0,0,0,,0.0
mf45_ef15_mp0.75_ep10.0_cfd35,45,15,0.75,10.0,35,13000.0,9449.41,2.5113,2224.85,4319.19,10846.88,6653.84,1000.0,18500.72,5500.72,42.31,314,198,105,11,41,4103.25,0,0,0,,0.0
mf45_ef15_mp0.75_ep10.0_cfd40,45,15,0.75,10.0,40,13000.0,9449.41,2.5113,2224.85,4319.19,10846.88,6653.84,1000.0,18500.72,5500.72,42.31,314,198,105,11,41,4103.25,0,0,0,,0.0
mf45_ef15_mp0.75_ep10.0_cfd25,45,15,0.75,10.0,25,13000.0,9449.41,2.5113,2224.85,4319.19,10846.88,6653.84,1000.0,18500.72,5500.72,42.31,314,198,105,11,41,4103.25,0,0,0,,0.0
mf45_ef15_mp0.75_ep10.0_cfd30,45,15,0.75,10.0,30,13000.0,9449.41,2.5113,2224.85,4319.19,10846.88,6653.84,1000.0,18500.72,5500.72,42.31,314,198,105,11,41,4103.25,0,0,0,,0.0
mf35_ef15_mp1.00_ep10.0_cfd30,35,15,1.0,10.0,30,13000.0,9293.97,2.4842,2221.56,4319.19,10729.73,6749.6,1000.0,18479.33,5479.33,42.15,314,226,77,11,41,4043.57,0,0,0,,0.0
mf35_ef15_mp1.00_ep10.0_cfd40,35,15,1.0,10.0,40,13000.0,9293.97,2.4842,2221.56,4319.19,10729.73,6749.6,1000.0,18479.33,5479.33,42.15,314,226,77,11,41,4043.57,0,0,0,,0.0
mf35_ef15_mp1.00_ep10.0_cfd35,35,15,1.0,10.0,35,13000.0,9293.97,2.4842,2221.56,4319.19,10729.73,6749.6,1000.0,18479.33,5479.33,42.15,314,226,77,11,41,4043.57,0,0,0,,0.0
mf35_ef15_mp1.00_ep10.0_cfd25,35,15,1.0,10.0,25,13000.0,9293.97,2.4842,2221.56,4319.19,10729.73,6749.6,1000.0,18479.33,5479.33,42.15,314,226,77,11,41,4043.57,0,0,0,,0.0
mf35_ef15_mp0.75_ep10.0_cfd20,35,15,0.75,10.0,20,13000.0,8846.92,2.3607,2210.19,4319.19,10196.49,7059.91,1208.6,18465.01,5465.01,42.04,314,226,77,11,41,3906.83,8,2,6,25.0,208.6
mf35_ef15_mp0.75_ep12.5_cfd40,35,15,0.75,12.5,40,13000.0,9280.24,2.4679,2217.06,4319.19,10659.45,6803.57,1000.0,18463.02,5463.02,42.02,314,226,77,11,41,4083.82,0,0,0,,0.0
mf35_ef15_mp0.75_ep12.5_cfd35,35,15,0.75,12.5,35,13000.0,9280.24,2.4679,2217.06,4319.19,10659.45,6803.57,1000.0,18463.02,5463.02,42.02,314,226,77,11,41,4083.82,0,0,0,,0.0
mf35_ef15_mp0.75_ep12.5_cfd30,35,15,0.75,12.5,30,13000.0,9280.24,2.4679,2217.06,4319.19,10659.45,6803.57,1000.0,18463.02,5463.02,42.02,314,226,77,11,41,4083.82,0,0,0,,0.0
mf35_ef15_mp0.75_ep12.5_cfd25,35,15,0.75,12.5,25,13000.0,9280.24,2.4679,2217.06,4319.19,10659.45,6803.57,1000.0,18463.02,5463.02,42.02,314,226,77,11,41,4083.82,0,0,0,,0.0
mf40_ef15_mp0.75_ep10.0_cfd25,40,15,0.75,10.0,25,13000.0,9120.74,2.4213,2212.37,4319.19,10458.24,6914.55,1000.0,18372.8,5372.8,41.33,314,212,91,11,41,4035.29,0,0,0,,0.0
mf40_ef15_mp0.75_ep10.0_cfd40,40,15,0.75,10.0,40,13000.0,9120.74,2.4213,2212.37,4319.19,10458.24,6914.55,1000.0,18372.8,5372.8,41.33,314,212,91,11,41,4035.29,0,0,0,,0.0
mf40_ef15_mp0.75_ep10.0_cfd35,40,15,0.75,10.0,35,13000.0,9120.74,2.4213,2212.37,4319.19,10458.24,6914.55,1000.0,18372.8,5372.8,41.33,314,212,91,11,41,4035.29,0,0,0,,0.0
mf40_ef15_mp0.75_ep10.0_cfd30,40,15,0.75,10.0,30,13000.0,9120.74,2.4213,2212.37,4319.19,10458.24,6914.55,1000.0,18372.8,5372.8,41.33,314,212,91,11,41,4035.29,0,0,0,,0.0
mf35_ef15_mp0.75_ep10.0_cfd40,35,15,0.75,10.0,40,13000.0,8846.92,2.3607,2210.19,4319.19,10196.49,7059.91,1000.0,18256.4,5256.4,40.43,314,226,77,11,41,3906.83,0,0,0,,0.0
mf35_ef15_mp0.75_ep10.0_cfd35,35,15,0.75,10.0,35,13000.0,8846.92,2.3607,2210.19,4319.19,10196.49,7059.91,1000.0,18256.4,5256.4,40.43,314,226,77,11,41,3906.83,0,0,0,,0.0
mf35_ef15_mp0.75_ep10.0_cfd30,35,15,0.75,10.0,30,13000.0,8846.92,2.3607,2210.19,4319.19,10196.49,7059.91,1000.0,18256.4,5256.4,40.43,314,226,77,11,41,3906.83,0,0,0,,0.0
mf35_ef15_mp0.75_ep10.0_cfd25,35,15,0.75,10.0,25,13000.0,8846.92,2.3607,2210.19,4319.19,10196.49,7059.91,1000.0,18256.4,5256.4,40.43,314,226,77,11,41,3906.83,0,0,0,,0.0
